,Month,DayofMonth,DayOfWeek,Reporting_Airline,Flight_Number_Reporting_Airline,DepTime,DepDelay,ArrTime,ArrDelay
439,2,27,4,B6,2223,853.0,-7.0,1122.0,-58.0
440,2,28,5,B6,2223,851.0,-9.0,1152.0,-28.0
441,2,25,2,B6,2323,2009.0,-6.0,2317.0,-27.0
442,2,26,3,B6,2323,2006.0,-9.0,2246.0,-58.0
443,2,27,4,B6,2323,2006.0,-9.0,2229.0,-75.0
444,2,28,5,B6,2323,2009.0,-1.0,2311.0,-28.0
445,2,1,6,B6,2623,2118.0,-12.0,52.0,-3.0
446,2,2,7,B6,2623,2126.0,-4.0,108.0,13.0
447,2,3,1,B6,2623,2122.0,-8.0,52.0,-3.0
448,2,4,2,B6,2623,2123.0,-7.0,53.0,-2.0
449,2,5,3,B6,2623,2146.0,16.0,136.0,41.0
450,2,6,4,B6,2623,2346.0,136.0,322.0,147.0
451,2,7,5,B6,2623,2124.0,-6.0,109.0,14.0
452,2,8,6,B6,2623,239.0,309.0,732.0,397.0
453,2,9,7,B6,2623,2228.0,58.0,230.0,95.0
454,2,10,1,B6,2623,2124.0,-6.0,213.0,78.0
455,2,11,2,B6,2623,2122.0,-8.0,149.0,54.0
456,2,12,3,B6,2623,2125.0,-5.0,111.0,16.0
457,2,1,6,B6,2715,1640.0,-5.0,1947.0,-21.0
458,2,2,7,B6,2715,1639.0,-6.0,1937.0,-31.0
459,2,3,1,B6,2715,1644.0,-1.0,1953.0,-15.0
460,2,4,2,B6,2715,1638.0,-7.0,2010.0,2.0
461,2,5,3,B6,2715,1640.0,-5.0,2012.0,4.0
462,2,6,4,B6,2715,1636.0,-9.0,1956.0,-12.0
463,2,7,5,B6,2715,1638.0,-7.0,2010.0,2.0
464,2,8,6,B6,2715,1637.0,-8.0,2016.0,8.0
465,2,9,7,B6,2715,1646.0,1.0,2057.0,49.0
466,2,10,1,B6,2715,1641.0,-4.0,2014.0,6.0
467,2,11,2,B6,2715,1638.0,-7.0,2002.0,-6.0
468,2,12,3,B6,2715,1639.0,-6.0,2033.0,25.0
469,2,13,4,B6,2715,1927.0,-5.0,2306.0,7.0
470,2,14,5,B6,2715,1927.0,-5.0,2257.0,-2.0
471,2,15,6,B6,2715,1947.0,15.0,2354.0,55.0
473,2,17,1,B6,2715,1923.0,-9.0,2324.0,25.0
474,2,18,2,B6,2715,1923.0,-9.0,2255.0,-4.0
475,2,19,3,B6,2715,1926.0,-6.0,2253.0,-6.0
476,2,20,4,B6,2715,1929.0,-3.0,2256.0,-3.0
477,2,21,5,B6,2715,1925.0,-7.0,2246.0,-13.0
478,2,22,6,B6,2715,1940.0,8.0,2223.0,-36.0
479,2,23,7,B6,2715,1929.0,-3.0,2222.0,-37.0
480,2,24,1,B6,2715,1914.0,-11.0,2228.0,-24.0
481,2,25,2,B6,2715,1821.0,-9.0,2129.0,-26.0
482,2,26,3,B6,2715,1823.0,-7.0,2111.0,-44.0
483,2,27,4,B6,2715,1829.0,-1.0,2054.0,-61.0
484,2,28,5,B6,2715,1819.0,-11.0,2118.0,-37.0
485,2,1,6,DL,707,2009.0,-6.0,2313.0,-42.0
486,2,2,7,DL,707,1958.0,13.0,53.0,85.0
487,2,3,1,DL,707,2045.0,60.0,2346.0,21.0
488,2,4,2,DL,707,1936.0,-9.0,2308.0,-20.0
489,2,5,3,DL,707,1940.0,11.0,2255.0,-15.0
490,2,6,4,DL,707,1945.0,0.0,2324.0,-4.0
491,2,7,5,DL,707,1941.0,-4.0,2345.0,17.0
493,2,9,7,DL,707,1943.0,-2.0,2359.0,31.0
494,2,10,1,DL,707,1945.0,0.0,2357.0,32.0
495,2,11,2,DL,707,1946.0,1.0,2352.0,24.0
496,2,12,3,DL,707,1928.0,-1.0,2254.0,-16.0
497,2,13,4,DL,707,2007.0,22.0,2334.0,6.0
498,2,14,5,DL,707,1939.0,-6.0,2308.0,-20.0
499,2,15,6,DL,707,2014.0,-1.0,111.0,76.0
500,2,16,7,DL,707,2003.0,18.0,2334.0,6.0
501,2,17,1,DL,707,1940.0,-5.0,2332.0,7.0
502,2,18,2,DL,707,1943.0,-2.0,2315.0,-13.0
503,2,19,3,DL,707,1936.0,7.0,2300.0,-10.0
504,2,20,4,DL,707,1940.0,-5.0,2348.0,20.0
505,2,21,5,DL,707,1935.0,-10.0,2234.0,-54.0
506,2,22,6,DL,707,2006.0,-9.0,2327.0,-28.0
507,2,23,7,DL,707,1937.0,-8.0,2225.0,-63.0
508,2,24,1,DL,707,1942.0,-3.0,2249.0,-39.0
510,2,26,3,DL,707,1945.0,0.0,2248.0,-40.0
511,2,27,4,DL,707,1945.0,0.0,2225.0,-63.0
512,2,28,5,DL,707,1941.0,-4.0,2304.0,-24.0
513,2,1,6,DL,713,736.0,-4.0,1047.0,-21.0
514,2,2,7,DL,713,842.0,-8.0,1208.0,-18.0
515,2,3,1,DL,713,850.0,0.0,1222.0,-4.0
516,2,4,2,DL,713,841.0,-9.0,1200.0,-26.0
517,2,5,3,DL,713,844.0,-6.0,1216.0,-10.0
518,2,6,4,DL,713,850.0,0.0,1330.0,64.0
519,2,7,5,DL,713,846.0,-4.0,1258.0,32.0
520,2,8,6,DL,713,740.0,0.0,1104.0,-4.0
521,2,9,7,DL,713,845.0,-5.0,1233.0,7.0
522,2,10,1,DL,713,850.0,0.0,1238.0,12.0
523,2,11,2,DL,713,841.0,-9.0,1206.0,-20.0
524,2,12,3,DL,713,852.0,2.0,1302.0,36.0
525,2,13,4,DL,713,847.0,-3.0,1253.0,27.0
526,2,14,5,DL,713,900.0,10.0,1227.0,1.0
527,2,15,6,DL,713,733.0,-7.0,1044.0,-24.0
528,2,16,7,DL,713,845.0,-5.0,1222.0,-4.0
529,2,17,1,DL,713,846.0,-4.0,1222.0,-4.0
530,2,18,2,DL,713,845.0,-5.0,1225.0,-1.0
531,2,19,3,DL,713,845.0,-5.0,1222.0,-4.0
532,2,20,4,DL,713,839.0,-11.0,1208.0,-18.0
533,2,21,5,DL,713,846.0,-4.0,1128.0,-58.0
534,2,22,6,DL,713,739.0,-1.0,1032.0,-36.0
535,2,23,7,DL,713,845.0,-5.0,1131.0,-55.0
536,2,24,1,DL,713,845.0,-5.0,1144.0,-42.0
537,2,25,2,DL,713,847.0,-3.0,1154.0,-32.0
538,2,26,3,DL,713,840.0,-10.0,1203.0,-23.0
539,2,27,4,DL,713,846.0,-4.0,1155.0,-31.0
540,2,28,5,DL,713,957.0,67.0,1320.0,54.0
541,2,1,6,DL,738,1609.0,19.0,1858.0,-26.0
542,2,2,7,DL,738,1548.0,-2.0,1901.0,-23.0
543,2,3,1,DL,738,1542.0,-3.0,1845.0,-34.0
544,2,4,2,DL,738,1538.0,-7.0,1904.0,-15.0
545,2,5,3,DL,738,1549.0,4.0,1910.0,-9.0
546,2,6,4,DL,738,1543.0,-2.0,1934.0,15.0
547,2,7,5,DL,738,1540.0,-5.0,1903.0,-16.0
548,2,8,6,DL,738,1549.0,4.0,1952.0,33.0
549,2,9,7,DL,738,1545.0,0.0,1918.0,-1.0
550,2,10,1,DL,738,1541.0,-4.0,1915.0,-4.0
551,2,11,2,DL,738,1543.0,-2.0,1914.0,-5.0
552,2,12,3,DL,738,1543.0,-2.0,1920.0,1.0
553,2,13,4,DL,738,1554.0,9.0,1917.0,-2.0
554,2,14,5,DL,738,1547.0,2.0,1852.0,-27.0
555,2,15,6,DL,738,1547.0,2.0,2012.0,53.0
556,2,16,7,DL,738,1545.0,0.0,1859.0,-20.0
557,2,17,1,DL,738,1607.0,22.0,1934.0,15.0
558,2,18,2,DL,738,1539.0,-6.0,1907.0,-12.0
559,2,19,3,DL,738,1556.0,11.0,1913.0,-6.0
560,2,20,4,DL,738,1540.0,-5.0,1858.0,-21.0
561,2,21,5,DL,738,1543.0,-2.0,1837.0,-42.0
562,2,22,6,DL,738,1544.0,-1.0,1825.0,-54.0
563,2,23,7,DL,738,1537.0,-8.0,1827.0,-52.0
564,2,24,1,DL,738,1539.0,-6.0,1838.0,-41.0
565,2,25,2,DL,738,1542.0,-3.0,1836.0,-43.0
566,2,26,3,DL,738,1552.0,7.0,1849.0,-30.0
567,2,27,4,DL,738,1543.0,-2.0,1834.0,-45.0
568,2,28,5,DL,738,1541.0,-4.0,1903.0,-16.0
569,2,2,7,DL,742,705.0,-5.0,1037.0,-3.0
570,2,3,1,DL,742,716.0,6.0,1037.0,-3.0
571,2,4,2,DL,742,704.0,-6.0,1024.0,-16.0
572,2,5,3,DL,742,710.0,0.0,1047.0,7.0
573,2,6,4,DL,742,706.0,-4.0,1108.0,28.0
574,2,7,5,DL,742,705.0,-5.0,1037.0,-3.0
575,2,9,7,DL,742,711.0,1.0,1234.0,114.0
576,2,10,1,DL,742,710.0,0.0,1038.0,-2.0
577,2,11,2,DL,742,755.0,45.0,1119.0,39.0
578,2,12,3,DL,742,702.0,-8.0,1038.0,-2.0
579,2,13,4,DL,742,723.0,13.0,1059.0,19.0
580,2,14,5,DL,742,708.0,-2.0,1051.0,11.0
581,2,16,7,DL,742,708.0,-2.0,1032.0,-8.0
582,2,17,1,DL,742,739.0,29.0,1129.0,49.0
583,2,18,2,DL,742,709.0,-1.0,1030.0,-10.0
584,2,19,3,DL,742,837.0,87.0,1217.0,97.0
585,2,20,4,DL,742,709.0,-1.0,1006.0,-34.0
586,2,21,5,DL,742,706.0,-4.0,1005.0,-35.0
587,2,23,7,DL,742,708.0,-2.0,1001.0,-39.0
588,2,24,1,DL,742,703.0,-7.0,947.0,-53.0
589,2,25,2,DL,742,708.0,-2.0,1025.0,-15.0
590,2,26,3,DL,742,706.0,-4.0,1011.0,-29.0
591,2,27,4,DL,742,710.0,0.0,1007.0,-33.0
592,2,28,5,DL,742,708.0,-2.0,1005.0,-35.0
593,2,2,7,DL,747,1638.0,213.0,2048.0,255.0
594,2,3,1,DL,747,1258.0,-7.0,1606.0,-27.0
595,2,4,2,DL,747,1259.0,-6.0,1614.0,-19.0
596,2,5,3,DL,747,1301.0,-4.0,1632.0,-1.0
597,2,6,4,DL,747,1300.0,-5.0,1709.0,36.0
598,2,7,5,DL,747,1254.0,-11.0,1625.0,-8.0
599,2,9,7,DL,747,1311.0,6.0,1731.0,58.0
600,2,10,1,DL,747,1303.0,-2.0,1632.0,-1.0
601,2,11,2,DL,747,1301.0,-4.0,1636.0,3.0
602,2,12,3,DL,747,1259.0,-6.0,1712.0,39.0
603,2,13,4,DL,747,1304.0,-1.0,1642.0,9.0
604,2,14,5,DL,747,1302.0,-3.0,1625.0,-8.0
605,2,16,7,DL,747,1304.0,-1.0,1649.0,16.0
606,2,17,1,DL,747,1300.0,-5.0,1639.0,6.0
607,2,18,2,DL,747,1304.0,-1.0,1630.0,-3.0
608,2,19,3,DL,747,1419.0,74.0,1739.0,66.0
609,2,20,4,DL,747,1301.0,-4.0,1605.0,-28.0
610,2,21,5,DL,747,1302.0,-3.0,1616.0,-17.0
611,2,23,7,DL,747,1259.0,-6.0,1602.0,-31.0
612,2,24,1,DL,747,1259.0,-6.0,1618.0,-15.0
613,2,25,2,DL,747,1254.0,-11.0,1617.0,-16.0
614,2,26,3,DL,747,1257.0,-8.0,1604.0,-29.0
615,2,27,4,DL,747,1320.0,15.0,1606.0,-27.0
616,2,28,5,DL,747,1301.0,-4.0,1613.0,-20.0
617,2,2,7,DL,752,1809.0,-6.0,2159.0,5.0
618,2,3,1,DL,752,1804.0,-11.0,2153.0,-1.0
619,2,6,4,DL,752,1808.0,-7.0,2208.0,14.0
620,2,7,5,DL,752,1816.0,1.0,2203.0,9.0
621,2,9,7,DL,752,1811.0,-4.0,2154.0,0.0
622,2,10,1,DL,752,1810.0,-5.0,2152.0,-2.0
623,2,13,4,DL,752,1814.0,-1.0,2151.0,-3.0
624,2,14,5,DL,752,1822.0,7.0,2147.0,-7.0
625,2,16,7,DL,752,1815.0,0.0,2148.0,-6.0
626,2,17,1,DL,752,1810.0,-5.0,2203.0,9.0
627,2,20,4,DL,752,1810.0,-5.0,2153.0,-1.0
628,2,21,5,DL,752,1807.0,-8.0,2132.0,-22.0
629,2,23,7,DL,752,1812.0,-3.0,2107.0,-47.0
630,2,24,1,DL,752,1800.0,-15.0,2129.0,-25.0
631,2,27,4,DL,752,1809.0,-6.0,2043.0,-71.0
632,2,28,5,DL,752,1812.0,-3.0,2131.0,-23.0
633,2,1,6,DL,767,1102.0,-3.0,1359.0,-32.0
634,2,2,7,DL,767,1103.0,-2.0,1420.0,-11.0
635,2,3,1,DL,767,1100.0,-5.0,1411.0,-20.0
636,2,4,2,DL,767,1059.0,-6.0,1427.0,-4.0
637,2,5,3,DL,767,1100.0,-5.0,1440.0,9.0
638,2,6,4,DL,767,1101.0,-4.0,1525.0,54.0
639,2,7,5,DL,767,1102.0,-3.0,1446.0,15.0
640,2,8,6,DL,767,1100.0,-5.0,1438.0,7.0
641,2,9,7,DL,767,1059.0,-6.0,1514.0,43.0
642,2,10,1,DL,767,1059.0,-6.0,1500.0,29.0
643,2,11,2,DL,767,1127.0,22.0,1516.0,45.0
644,2,12,3,DL,767,1057.0,-8.0,1446.0,15.0
645,2,13,4,DL,767,1105.0,0.0,1517.0,46.0
646,2,14,5,DL,767,1059.0,-6.0,1425.0,-6.0
647,2,15,6,DL,767,1102.0,-3.0,1421.0,-10.0
648,2,16,7,DL,767,1113.0,8.0,1454.0,23.0
649,2,17,1,DL,767,1207.0,62.0,1535.0,64.0
650,2,18,2,DL,767,1103.0,-2.0,1430.0,-1.0
651,2,19,3,DL,767,1100.0,-5.0,1422.0,-9.0
652,2,20,4,DL,767,1103.0,-2.0,1419.0,-12.0
653,2,21,5,DL,767,1138.0,33.0,1427.0,-4.0
654,2,22,6,DL,767,1122.0,17.0,1400.0,-31.0
655,2,23,7,DL,767,1109.0,4.0,1401.0,-30.0
656,2,24,1,DL,767,1102.0,-3.0,1405.0,-26.0
657,2,25,2,DL,767,1111.0,6.0,1427.0,-4.0
658,2,26,3,DL,767,1105.0,0.0,1354.0,-37.0
659,2,27,4,DL,767,1103.0,-2.0,1353.0,-38.0
660,2,28,5,DL,767,1100.0,-5.0,1409.0,-22.0
661,2,1,6,DL,771,1751.0,46.0,2050.0,13.0
662,2,2,7,DL,771,1704.0,-1.0,2042.0,5.0
663,2,3,1,DL,771,1654.0,-6.0,2018.0,-12.0
664,2,4,2,DL,771,1652.0,-8.0,2018.0,-12.0
665,2,5,3,DL,771,1736.0,36.0,2149.0,79.0
666,2,6,4,DL,771,1657.0,-3.0,2004.0,-26.0
667,2,7,5,DL,771,1654.0,-6.0,2108.0,38.0
668,2,8,6,DL,771,1657.0,-3.0,2124.0,54.0
669,2,9,7,DL,771,1654.0,-6.0,2056.0,26.0
670,2,10,1,DL,771,1654.0,-6.0,2029.0,-1.0
671,2,11,2,DL,771,1700.0,0.0,2028.0,-2.0
672,2,12,3,DL,771,1659.0,-1.0,2106.0,36.0
673,2,13,4,DL,771,1658.0,-2.0,2039.0,9.0
674,2,14,5,DL,771,2220.0,320.0,134.0,304.0
675,2,15,6,DL,771,1322.0,1222.0,1658.0,1228.0
676,2,16,7,DL,771,1657.0,-3.0,2046.0,16.0
677,2,17,1,DL,771,1700.0,0.0,2105.0,35.0
678,2,18,2,DL,771,1655.0,-5.0,2015.0,-15.0
679,2,19,3,DL,771,1700.0,0.0,2010.0,-20.0
680,2,20,4,DL,771,1758.0,58.0,2102.0,32.0
681,2,21,5,DL,771,1656.0,-4.0,2010.0,-20.0
682,2,22,6,DL,771,1655.0,-5.0,1922.0,-68.0
683,2,23,7,DL,771,1703.0,-2.0,2007.0,-32.0
684,2,24,1,DL,771,1701.0,1.0,2025.0,-5.0
685,2,25,2,DL,771,1657.0,-3.0,1957.0,-33.0
686,2,26,3,DL,771,1703.0,-2.0,2005.0,-34.0
687,2,27,4,DL,771,1655.0,-5.0,1944.0,-46.0
688,2,28,5,DL,771,1706.0,6.0,2006.0,-24.0
689,2,1,6,DL,773,948.0,-7.0,1301.0,-25.0
690,2,2,7,DL,773,1036.0,41.0,1351.0,25.0
691,2,3,1,DL,773,951.0,-4.0,1318.0,-8.0
692,2,4,2,DL,773,946.0,-9.0,1300.0,-26.0
693,2,5,3,DL,773,947.0,-8.0,1318.0,-8.0
694,2,6,4,DL,773,949.0,-6.0,1422.0,56.0
695,2,7,5,DL,773,952.0,-3.0,1400.0,34.0
696,2,8,6,DL,773,1550.0,355.0,1951.0,385.0
697,2,9,7,DL,773,954.0,-1.0,1359.0,33.0
698,2,10,1,DL,773,1021.0,26.0,1400.0,34.0
699,2,11,2,DL,773,953.0,-2.0,1325.0,-1.0
700,2,12,3,DL,773,947.0,-8.0,1339.0,13.0
701,2,13,4,DL,773,949.0,-6.0,1409.0,43.0
702,2,14,5,DL,773,953.0,-2.0,1331.0,5.0
703,2,15,6,DL,773,948.0,-7.0,1333.0,7.0
704,2,16,7,DL,773,1002.0,7.0,1350.0,24.0
705,2,17,1,DL,773,951.0,-4.0,1345.0,19.0
706,2,18,2,DL,773,950.0,-5.0,1311.0,-15.0
707,2,19,3,DL,773,1005.0,10.0,1324.0,-2.0
708,2,20,4,DL,773,946.0,-9.0,1306.0,-20.0
709,2,21,5,DL,773,953.0,-2.0,1250.0,-36.0
710,2,22,6,DL,773,1205.0,130.0,1436.0,70.0
711,2,23,7,DL,773,948.0,-7.0,1247.0,-39.0
712,2,24,1,DL,773,951.0,-4.0,1251.0,-35.0
713,2,25,2,DL,773,951.0,-4.0,1249.0,-37.0
714,2,26,3,DL,773,950.0,-5.0,1248.0,-38.0
715,2,27,4,DL,773,950.0,-5.0,1236.0,-50.0
716,2,28,5,DL,773,949.0,-6.0,1252.0,-34.0
717,5,1,4,AA,1,657.0,-3.0,954.0,-26.0
719,5,3,6,AA,1,715.0,15.0,957.0,-23.0
720,5,4,7,AA,1,651.0,-9.0,927.0,-53.0
721,5,5,1,AA,1,722.0,-7.0,949.0,-47.0
722,5,6,2,AA,1,905.0,96.0,1143.0,67.0
723,5,7,3,AA,1,825.0,56.0,1053.0,17.0
724,5,8,4,AA,1,727.0,-2.0,1000.0,-36.0
725,5,9,5,AA,1,721.0,-8.0,959.0,-37.0
726,5,10,6,AA,1,726.0,-3.0,1010.0,-26.0
727,5,11,7,AA,1,725.0,-4.0,955.0,-41.0
728,5,12,1,AA,1,723.0,-6.0,1007.0,-29.0
729,5,13,2,AA,1,1738.0,609.0,2025.0,589.0
730,5,14,3,AA,1,720.0,-9.0,1002.0,-34.0
731,5,15,4,AA,1,725.0,-4.0,1051.0,15.0
732,5,16,5,AA,1,729.0,0.0,1056.0,20.0
733,5,17,6,AA,1,722.0,-7.0,1036.0,0.0
734,5,18,7,AA,1,724.0,-5.0,1023.0,-13.0
735,5,19,1,AA,1,721.0,-8.0,1030.0,-6.0
736,5,20,2,AA,1,724.0,-5.0,1100.0,24.0
737,5,21,3,AA,1,722.0,-7.0,1021.0,-15.0
738,5,22,4,AA,1,727.0,-2.0,1026.0,-10.0
739,5,23,5,AA,1,722.0,-7.0,1032.0,-4.0
740,5,24,6,AA,1,924.0,115.0,1256.0,140.0
741,5,25,7,AA,1,724.0,-5.0,1058.0,22.0
742,5,26,1,AA,1,721.0,-8.0,1014.0,-22.0
743,5,27,2,AA,1,722.0,-7.0,958.0,-38.0
744,5,28,3,AA,1,718.0,-11.0,1005.0,-31.0
745,5,29,4,AA,1,724.0,-5.0,1010.0,-26.0
746,5,30,5,AA,1,725.0,-4.0,955.0,-41.0
747,5,31,6,AA,1,736.0,7.0,1019.0,-17.0
748,5,1,4,AA,3,1050.0,-10.0,1339.0,-36.0
749,5,2,5,AA,3,1050.0,-10.0,1355.0,-20.0
750,5,3,6,AA,3,1056.0,-4.0,1338.0,-37.0
751,5,4,7,AA,3,1052.0,-8.0,1330.0,-45.0
752,5,5,1,AA,3,1051.0,-9.0,1317.0,-52.0
753,5,6,2,AA,3,1050.0,-10.0,1312.0,-57.0
754,5,7,3,AA,3,1100.0,0.0,1336.0,-33.0
755,5,8,4,AA,3,1053.0,-7.0,1328.0,-41.0
756,5,9,5,AA,3,1053.0,-7.0,1353.0,-16.0
757,5,10,6,AA,3,1053.0,-7.0,1336.0,-33.0
758,5,11,7,AA,3,1046.0,-14.0,1334.0,-35.0
759,5,12,1,AA,3,1053.0,-7.0,1344.0,-25.0
760,5,13,2,AA,3,1147.0,47.0,1433.0,24.0
761,5,14,3,AA,3,1057.0,-3.0,1349.0,-20.0
762,5,15,4,AA,3,2150.0,650.0,133.0,684.0
763,5,16,5,AA,3,1054.0,-6.0,1451.0,42.0
764,5,17,6,AA,3,1050.0,-10.0,1342.0,-27.0
765,5,18,7,AA,3,1052.0,-8.0,1350.0,-19.0
766,5,19,1,AA,3,1053.0,-7.0,1333.0,-36.0
767,5,20,2,AA,3,1052.0,-8.0,1342.0,-27.0
768,5,21,3,AA,3,1102.0,2.0,1344.0,-25.0
769,5,22,4,AA,3,1051.0,-9.0,1334.0,-35.0
770,5,23,5,AA,3,1051.0,-9.0,1359.0,-10.0
771,5,24,6,AA,3,1051.0,-9.0,1344.0,-25.0
772,5,25,7,AA,3,1050.0,-10.0,1345.0,-24.0
773,5,26,1,AA,3,1057.0,-3.0,1356.0,-13.0
774,5,27,2,AA,3,1054.0,-6.0,1327.0,-42.0
775,5,28,3,AA,3,1053.0,-7.0,1324.0,-45.0
776,5,29,4,AA,3,1058.0,-2.0,1355.0,-14.0
777,5,30,5,AA,3,1054.0,-6.0,1331.0,-38.0
778,5,31,6,AA,3,1053.0,-7.0,1330.0,-39.0
779,5,1,4,AA,117,1959.0,-1.0,2302.0,-23.0
780,5,2,5,AA,117,2023.0,23.0,2327.0,2.0
781,5,3,6,AA,117,2014.0,14.0,2318.0,-7.0
782,5,4,7,AA,117,1946.0,-14.0,2250.0,-35.0
783,5,5,1,AA,117,2048.0,19.0,2346.0,-2.0
784,5,6,2,AA,117,2025.0,-4.0,14.0,26.0
785,5,7,3,AA,117,2022.0,-7.0,2256.0,-52.0
786,5,8,4,AA,117,2037.0,8.0,2334.0,-14.0
787,5,9,5,AA,117,2021.0,-8.0,2306.0,-42.0
788,5,10,6,AA,117,2024.0,-5.0,2303.0,-45.0
789,5,11,7,AA,117,2026.0,-3.0,2319.0,-29.0
790,5,12,1,AA,117,2025.0,-4.0,2317.0,-31.0
791,5,13,2,AA,117,2024.0,-5.0,2325.0,-23.0
792,5,14,3,AA,117,2126.0,57.0,135.0,107.0
793,5,15,4,AA,117,2255.0,146.0,227.0,159.0
794,5,16,5,AA,117,2025.0,-4.0,4.0,16.0
795,5,17,6,AA,117,2052.0,23.0,5.0,17.0
796,5,18,7,AA,117,2036.0,7.0,2354.0,6.0
797,5,19,1,AA,117,2114.0,45.0,58.0,70.0
798,5,20,2,AA,117,2023.0,-6.0,2317.0,-31.0
799,5,21,3,AA,117,2024.0,-5.0,2325.0,-23.0
800,5,22,4,AA,117,2023.0,-6.0,2332.0,-16.0
801,5,23,5,AA,117,2020.0,-9.0,2322.0,-26.0
802,5,24,6,AA,117,2024.0,-5.0,2339.0,-9.0
803,5,25,7,AA,117,2024.0,-5.0,7.0,19.0
804,5,26,1,AA,117,2020.0,-9.0,2331.0,-17.0
805,5,27,2,AA,117,2025.0,-4.0,2314.0,-34.0
806,5,28,3,AA,117,2025.0,-4.0,2339.0,-9.0
807,5,29,4,AA,117,2021.0,-8.0,2258.0,-50.0
808,5,30,5,AA,117,2020.0,-9.0,2314.0,-34.0
809,5,31,6,AA,117,2024.0,-5.0,2319.0,-29.0
810,5,1,4,AA,171,553.0,-7.0,855.0,-21.0
811,5,2,5,AA,171,554.0,-6.0,835.0,-41.0
812,5,3,6,AA,171,553.0,-7.0,827.0,-49.0
813,5,4,7,AA,171,553.0,-7.0,841.0,-35.0
814,5,5,1,AA,171,554.0,-6.0,819.0,-49.0
815,5,6,2,AA,171,555.0,-5.0,855.0,-13.0
816,5,7,3,AA,171,552.0,-8.0,828.0,-40.0
817,5,8,4,AA,171,551.0,-9.0,820.0,-48.0
818,5,9,5,AA,171,550.0,-10.0,825.0,-43.0
819,5,10,6,AA,171,555.0,-5.0,901.0,-7.0
820,5,11,7,AA,171,554.0,-6.0,847.0,-21.0
821,5,12,1,AA,171,556.0,-4.0,838.0,-30.0
822,5,13,2,AA,171,553.0,-7.0,855.0,-13.0
823,5,14,3,AA,171,554.0,-6.0,851.0,-17.0
824,5,15,4,AA,171,601.0,1.0,856.0,-12.0
825,5,16,5,AA,171,555.0,-5.0,924.0,16.0
826,5,17,6,AA,171,555.0,-5.0,850.0,-18.0
827,5,18,7,AA,171,553.0,-7.0,907.0,-1.0
828,5,19,1,AA,171,554.0,-6.0,905.0,-3.0
829,5,20,2,AA,171,553.0,-7.0,908.0,0.0
830,5,21,3,AA,171,553.0,-7.0,850.0,-18.0
831,5,22,4,AA,171,552.0,-8.0,904.0,-4.0
832,5,23,5,AA,171,553.0,-7.0,901.0,-7.0
833,5,24,6,AA,171,552.0,-8.0,858.0,-10.0
834,5,25,7,AA,171,552.0,-8.0,914.0,6.0
835,5,26,1,AA,171,551.0,-9.0,924.0,16.0
836,5,27,2,AA,171,556.0,-4.0,837.0,-31.0
837,5,28,3,AA,171,554.0,-6.0,847.0,-21.0
838,5,29,4,AA,171,556.0,-4.0,849.0,-19.0
839,5,30,5,AA,171,552.0,-8.0,830.0,-38.0
840,5,31,6,AA,171,552.0,-8.0,824.0,-44.0
841,5,1,4,AA,255,821.0,-8.0,1126.0,-36.0
842,5,2,5,AA,255,823.0,-6.0,1105.0,-57.0
843,5,3,6,AA,255,828.0,-1.0,1123.0,-39.0
844,5,4,7,AA,255,827.0,-2.0,1119.0,-43.0
845,5,5,1,AA,255,822.0,-7.0,1109.0,-56.0
846,5,6,2,AA,255,826.0,-3.0,1130.0,-35.0
847,5,7,3,AA,255,823.0,-6.0,1058.0,-67.0
848,5,8,4,AA,255,823.0,-6.0,1054.0,-71.0
849,5,9,5,AA,255,820.0,-9.0,1059.0,-66.0
850,5,10,6,AA,255,825.0,-4.0,1118.0,-47.0
851,5,11,7,AA,255,825.0,-4.0,1118.0,-47.0
852,5,12,1,AA,255,820.0,-9.0,1111.0,-54.0
853,5,13,2,AA,255,824.0,-5.0,1137.0,-28.0
854,5,14,3,AA,255,819.0,-10.0,1203.0,-2.0
855,5,15,4,AA,255,823.0,-6.0,1146.0,-19.0
856,5,16,5,AA,255,823.0,-6.0,1221.0,16.0
857,5,17,6,AA,255,824.0,-5.0,1118.0,-47.0
858,5,18,7,AA,255,817.0,-12.0,1125.0,-40.0
859,5,19,1,AA,255,822.0,-7.0,1124.0,-41.0
860,5,20,2,AA,255,825.0,-4.0,1207.0,2.0
861,5,21,3,AA,255,829.0,0.0,1130.0,-35.0
862,5,22,4,AA,255,824.0,-5.0,1135.0,-30.0
863,5,23,5,AA,255,827.0,-2.0,1203.0,-2.0
864,5,24,6,AA,255,826.0,-3.0,1157.0,-8.0
865,5,25,7,AA,255,825.0,-4.0,1210.0,5.0
866,5,26,1,AA,255,821.0,-8.0,1143.0,-22.0
867,5,27,2,AA,255,823.0,-6.0,1114.0,-51.0
868,5,28,3,AA,255,820.0,-9.0,1131.0,-34.0
869,5,29,4,AA,255,835.0,6.0,1146.0,-19.0
870,5,30,5,AA,255,824.0,-5.0,1100.0,-65.0
871,5,31,6,AA,255,824.0,-5.0,1122.0,-43.0
872,5,1,4,AA,300,2054.0,-6.0,13.0,-11.0
873,5,2,5,AA,300,2124.0,24.0,38.0,14.0
874,5,3,6,AA,300,2152.0,52.0,51.0,27.0
875,5,4,7,AA,300,2057.0,-3.0,2346.0,-38.0
876,5,5,1,AA,300,2207.0,37.0,104.0,16.0
877,5,6,2,AA,300,650.0,560.0,937.0,529.0
