year,player,surface,matches_tot,matches_w,perc_2nd_overall,perc_2nd_w,margin_2nd_w,matches_2nd_w
1991,Peter Lundgren,Clay,4,1,,,,0
1991,Peter Lundgren,Grass,8,4,17.541666666666668,15.333333333333334,3.666666666666668,1
1991,Peter Lundgren,Hard,20,7,19.3,20.571428571428573,2.8571428571428577,3
1991,Bader Mohammed Almuqail,Hard,2,1,,,,0
1991,Renzo Furlan,Carpet,2,1,19.5,19.0,3.0,1
1991,Renzo Furlan,Clay,37,20,12.83445945945946,13.65,1.4000000000000004,3
1991,Renzo Furlan,Grass,1,0,,,,0
1991,Renzo Furlan,Hard,8,1,13.375,26.0,3.0,1
1991,Maurice Ruah,Carpet,1,0,,,,0
1991,Maurice Ruah,Clay,4,2,,,,0
1991,Maurice Ruah,Grass,1,0,,,,0
1991,Maurice Ruah,Hard,7,4,15.0,15.5,4.5,0
1991,Diego Nargiso,Carpet,3,1,14.0,15.0,-1.0,0
1991,Diego Nargiso,Clay,11,4,16.818181818181817,15.25,2.5,1
1991,Diego Nargiso,Grass,5,3,20.2,20.333333333333332,4.333333333333332,1
1991,Diego Nargiso,Hard,4,1,20.0,12.0,5.0,1
1991,Yavuz Erkangil,Hard,4,1,,,,0
1991,Mark Woodforde,Carpet,7,4,14.142857142857142,17.75,2.75,1
1991,Mark Woodforde,Clay,6,1,14.777777777777779,27.0,4.0,0
1991,Mark Woodforde,Grass,2,0,,,,0
1991,Mark Woodforde,Hard,18,7,15.666666666666666,19.428571428571427,5.428571428571427,2
1991,Wai Yaw Liu,Hard,3,2,,,,0
1991,Petr Korda,Carpet,24,16,13.544444444444444,13.733333333333333,1.3333333333333321,2
1991,Petr Korda,Clay,14,9,9.392857142857142,8.5,-2.75,1
1991,Petr Korda,Grass,1,0,,,,0
1991,Petr Korda,Hard,30,20,13.666666666666666,12.4,-2.6500000000000004,1
1991,Pierre Bouteyre,Hard,2,1,10.5,14.0,-2.0,0
1991,Fred Kangwa,Clay,4,3,,,,0
1991,Gerald Mandl,Carpet,1,0,,,,0
1991,Gerald Mandl,Clay,2,1,27.5,21.0,11.0,0
1991,Gerald Mandl,Grass,1,1,,,,0
1991,Branislav Stankovic,Carpet,1,0,,,,0
1991,Torben Theine,Clay,1,0,,,,0
1991,Orlin Stanoytchev,Carpet,2,0,,,,0
1991,Wally Masur,Carpet,13,7,15.076923076923077,14.428571428571429,-0.8571428571428577,1
1991,Wally Masur,Clay,8,3,14.9375,11.5,-3.5,0
1991,Wally Masur,Grass,8,5,16.75,18.0,-0.33333333333333215,1
1991,Wally Masur,Hard,25,13,13.52,12.923076923076923,-3.1538461538461533,2
1991,Carlos Costa,Clay,19,10,17.310776942355886,17.333333333333332,7.666666666666666,2
1991,Carlos Costa,Hard,9,5,18.333333333333332,22.2,4.800000000000001,3
1991,Chih Jung Chen,Hard,3,2,,,,0
1991,Alex Nizet,Grass,1,0,,,,0
1991,Jamie Morgan,Carpet,1,0,,,,0
1991,Jamie Morgan,Grass,2,0,,,,0
1991,Jamie Morgan,Hard,6,1,10.5,9.0,1.0,0
1991,Stephane Simian,Hard,5,2,17.6,23.0,-6.0,0
1991,Nick Brown,Grass,3,2,20.333333333333332,22.5,5.5,0
1991,Nick Brown,Hard,2,0,,,,0
1991,Rafael Moreno,Clay,4,2,,,,0
1991,Ricardo Mena,Hard,2,0,,,,0
1991,Claudio Pistolesi,Carpet,1,0,,,,0
1991,Claudio Pistolesi,Clay,16,7,13.412500000000001,14.8,1.4000000000000004,1
1991,Claudio Pistolesi,Grass,1,0,,,,0
1991,Claudio Pistolesi,Hard,2,0,,,,0
1991,Ohad Weinberg,Hard,1,0,,,,0
1991,German Lopez,Clay,15,8,17.266666666666666,21.0,6.25,4
1991,German Lopez,Hard,5,3,16.8,17.333333333333332,2.9999999999999982,2
1991,Neil Borwick,Carpet,1,0,,,,0
1991,Neil Borwick,Grass,1,0,,,,0
1991,Neil Borwick,Hard,8,2,16.375,16.0,6.5,0
1991,Paolo Pambianco,Clay,2,1,17.0,22.0,4.0,0
1991,Orville Adams,Hard,2,0,,,,0
1991,Aki Rahunen,Carpet,6,3,15.166666666666666,18.0,2.0,1
1991,Aki Rahunen,Clay,10,2,9.87142857142857,14.5,2.0,1
1991,Aki Rahunen,Grass,1,0,,,,0
1991,Aki Rahunen,Hard,9,2,13.5,17.0,-4.0,0
1991,Rodrigo Navarro,Clay,2,1,,,,0
1991,Fabio Silberberg,Carpet,1,0,,,,0
1991,Fabio Silberberg,Hard,1,0,,,,0
1991,Raul Antonio Viver,Clay,1,0,,,,0
1991,Juan Gisbert Jr,Clay,1,0,,,,0
1991,Ken Flach,Carpet,1,0,,,,0
1991,Ken Flach,Hard,1,0,,,,0
1991,Carsten Arriens,Clay,2,1,12.5,7.0,-13.0,0
1991,Carsten Arriens,Hard,1,0,,,,0
1991,Richard Fromberg,Carpet,2,0,,,,0
1991,Richard Fromberg,Clay,17,8,14.131652661064425,17.333333333333332,2.9999999999999982,2
1991,Richard Fromberg,Grass,3,2,,,,0
1991,Richard Fromberg,Hard,20,12,15.486363636363638,15.727272727272727,1.8181818181818183,4
1991,Frederik Fetterlein,Carpet,4,3,18.25,18.0,2.0,1
1991,Frederik Fetterlein,Clay,2,1,,,,0
1991,Frederik Fetterlein,Hard,2,2,,,,0
1991,Thomas Muster,Carpet,2,0,,,,0
1991,Thomas Muster,Clay,41,28,10.065040650406505,11.178571428571429,-2.6071428571428577,4
1991,Thomas Muster,Grass,1,0,,,,0
1991,Thomas Muster,Hard,5,2,9.0,8.0,-5.0,0
1991,Omar Camporese,Carpet,17,11,18.458823529411767,18.6,3.200000000000001,5
1991,Omar Camporese,Clay,25,12,17.468363636363634,16.4,6.299999999999999,5
1991,Omar Camporese,Grass,5,3,25.2,23.666666666666668,7.666666666666668,0
1991,Omar Camporese,Hard,18,12,25.27777777777778,22.583333333333332,7.499999999999998,9
1991,Andrei Chesnokov,Carpet,16,8,13.214285714285715,13.571428571428571,1.0,2
1991,Andrei Chesnokov,Clay,17,10,10.375816993464051,11.222222222222221,0.5555555555555554,2
1991,Andrei Chesnokov,Hard,18,11,18.833333333333332,18.545454545454547,4.6363636363636385,3
1991,John Stimpson,Carpet,1,0,,,,0
1991,John Stimpson,Hard,3,1,7.666666666666667,4.0,0.0,0
1991,Jonas Bjorkman,Clay,1,0,,,,0
1991,Ian Aler,Hard,1,0,,,,0
1991,Tasos Bavelas,Clay,5,3,,,,0
1991,Seung Ho Ji,Grass,2,0,,,,0
1991,Seung Ho Ji,Hard,2,1,21.5,28.0,8.0,0
1991,Greig Rodger,Hard,2,0,,,,0
1991,Guy Forget,Carpet,26,19,17.45384615384615,17.4,1.666666666666666,5
1991,Guy Forget,Clay,16,9,19.625,24.0,3.75,1
1991,Guy Forget,Grass,6,4,31.166666666666668,32.25,2.0,1
1991,Guy Forget,Hard,36,31,17.02777777777778,16.29032258064516,3.483870967741934,9
1991,Alexander Volkov,Carpet,23,16,17.24223602484472,18.785714285714285,4.428571428571427,5
1991,Alexander Volkov,Clay,23,13,14.922924901185771,17.363636363636363,4.818181818181818,6
1991,Alexander Volkov,Grass,8,5,25.625,20.8,4.0,0
1991,Alexander Volkov,Hard,22,12,19.318181818181817,20.666666666666668,1.9166666666666679,1
1991,Emilio Sanchez,Carpet,5,2,12.8,11.0,-8.5,0
1991,Emilio Sanchez,Clay,36,26,14.376388888888888,13.8,-0.29999999999999893,2
1991,Emilio Sanchez,Grass,3,0,,,,0
1991,Emilio Sanchez,Hard,25,15,13.431111111111111,13.866666666666667,-3.466666666666665,1
1991,Milen Velev,Clay,1,0,,,,0
1991,Rodrigo Faria,Carpet,1,0,,,,0
1991,Yakubu Suleiman,Clay,2,1,,,,0
1991,Horacio De La Pena,Carpet,1,0,,,,0
1991,Horacio De La Pena,Clay,32,16,9.666666666666668,11.25,-0.9375,2
1991,Horacio De La Pena,Hard,3,0,,,,0
1991,Paolo Cane,Carpet,4,1,14.5,19.0,3.0,0
1991,Paolo Cane,Clay,8,6,19.125,18.0,6.166666666666666,4
1991,Paolo Cane,Hard,4,1,27.5,22.0,-6.0,0
1991,Cassio Motta,Carpet,1,0,,,,0
1991,Cassio Motta,Clay,4,1,11.75,18.0,6.0,0
1991,Cassio Motta,Hard,5,1,8.2,13.0,-2.0,0
1991,Christian Miniussi,Clay,11,7,13.52727272727273,12.4,3.5999999999999996,1
1991,Christian Miniussi,Grass,1,0,,,,0
1991,Christian Miniussi,Hard,5,5,,14.0,-0.75,0
1991,Bertrand Madsen,Carpet,1,0,,,,0
1991,Bertrand Madsen,Clay,2,1,,,,0
1991,Bertrand Madsen,Hard,1,0,,,,0
1991,Yasufumi Yamamoto,Carpet,1,0,,,,0
1991,Yasufumi Yamamoto,Hard,1,0,,,,0
1991,Bruce Derlin,Hard,3,1,6.666666666666667,3.0,-3.0,0
1991,Jaime Cortes,Clay,2,0,,,,0
1991,Jaime Cortes,Hard,2,2,,,,0
1991,Mark Petchey,Grass,5,2,20.2,28.0,-1.0,0
1991,Mark Petchey,Hard,1,0,,,,0
1991,Mark Kaplan,Clay,1,0,,,,0
1991,Mark Kaplan,Hard,4,1,23.25,32.0,-3.0,0
1991,Gabriel Markus,Clay,9,5,12.99074074074074,13.25,1.5,1
1991,Gabriel Markus,Hard,12,6,19.900000000000002,21.0,-3.666666666666668,0
1991,Jimmy Brown,Clay,4,2,4.0,1.5,-2.5,0
1991,Jimmy Brown,Grass,1,0,,,,0
1991,Jimmy Brown,Hard,6,1,8.0,8.0,-19.0,0
1991,Thierry Guardiola,Clay,2,0,,,,0
1991,Thierry Guardiola,Hard,2,0,,,,0
1991,Amro Ghoneim,Clay,1,1,,,,0
1991,Florian Krumrey,Carpet,1,0,,,,0
1991,Lui Pang,Hard,1,1,,,,0
1991,Mehdi Benyebka,Clay,2,1,,,,0
1991,Lars Anders Wahlgren,Clay,2,1,15.5,25.0,9.0,0
1991,Lars Anders Wahlgren,Hard,3,1,23.0,40.0,7.0,0
1991,Nicklas Kroon,Carpet,1,0,,,,0
1991,Nicklas Kroon,Clay,6,2,18.666666666666668,18.0,0.0,0
1991,Nicklas Kroon,Grass,2,0,,,,0
1991,Nicklas Kroon,Hard,5,2,18.0,27.5,4.5,2
1991,Steve Guy,Hard,1,0,,,,0
1991,Doug Burke,Hard,2,1,,,,0
1991,Srinivasan Vasudevan,Hard,2,2,,,,0
1991,Bruce Steel,Grass,1,0,,,,0
1991,Marc Rosset,Carpet,15,7,11.126190476190477,12.25,-2.0,0
1991,Marc Rosset,Clay,17,4,15.346405228758172,19.0,10.0,4
1991,Marc Rosset,Grass,2,0,,,,0
1991,Marc Rosset,Hard,19,10,17.526315789473685,15.3,2.3000000000000007,2
1991,Khalid Hussain Fitiani,Hard,1,0,,,,0
1991,Robert Seguso,Hard,1,0,,,,0
1991,Ivan Baron,Hard,1,0,,,,0
1991,Simon Youl,Carpet,2,1,11.0,13.0,-1.0,0
1991,Simon Youl,Grass,2,0,,,,0
1991,Simon Youl,Hard,10,4,19.5,19.0,0.25,1
1991,Peter Wright,Clay,2,0,,,,0
1991,Arnaud Boetsch,Carpet,12,7,11.5,11.571428571428571,1.8571428571428577,1
1991,Arnaud Boetsch,Clay,11,6,14.954545454545455,13.75,3.0,1
1991,Arnaud Boetsch,Grass,5,3,20.0,22.333333333333332,-3.3333333333333357,0
1991,Arnaud Boetsch,Hard,12,6,14.916666666666666,15.833333333333334,1.833333333333334,1
1991,Goran Ivanisevic,Carpet,16,10,17.109375,16.375,2.375,3
1991,Goran Ivanisevic,Clay,23,13,16.054347826086957,17.25,5.125,3
1991,Goran Ivanisevic,Grass,7,6,16.571428571428573,15.5,-0.16666666666666607,1
1991,Goran Ivanisevic,Hard,18,12,18.22222222222222,20.166666666666668,4.833333333333334,5
1991,Andrea Gaudenzi,Clay,3,0,,,,0
1991,Stefano Pescosolido,Carpet,3,0,,,,0
1991,Stefano Pescosolido,Clay,9,3,15.333333333333334,16.666666666666668,6.666666666666668,1
1991,Stefano Pescosolido,Grass,1,0,,,,0
1991,Stefano Pescosolido,Hard,13,7,19.23076923076923,20.428571428571427,1.2857142857142847,2
1991,Pedro Rebolledo,Carpet,1,0,,,,0
1991,Pedro Rebolledo,Clay,14,6,9.80952380952381,14.0,7.0,1
1991,Pedro Rebolledo,Grass,1,0,,,,0
1991,Pedro Rebolledo,Hard,2,0,,,,0
1991,Mark Bailey,Hard,2,1,,,,0
1991,Todd Martin,Carpet,4,2,16.25,20.0,4.5,2
1991,Todd Martin,Clay,5,3,18.0,14.0,2.0,0
1991,Todd Martin,Grass,4,3,13.25,12.0,-2.0,0
1991,Todd Martin,Hard,5,2,23.8,22.5,6.0,0
1991,Serge Soulie,Carpet,1,0,,,,0
1991,Tom Mercer,Grass,1,0,,,,0
1991,Chris Wilkinson,Clay,1,1,,,,0
1991,Chris Wilkinson,Grass,1,0,,,,0
1991,Chris Wilkinson,Hard,1,0,,,,0
1991,Thierry Tulasne,Clay,3,0,,,,0
1991,Thierry Tulasne,Hard,1,0,,,,0
1991,Martin Sinner,Clay,4,1,10.75,15.0,4.0,0
1991,Martin Sinner,Hard,5,2,17.6,18.0,5.5,0
1991,Rodolphe Gilbert,Carpet,4,1,22.25,24.0,2.0,1
1991,Rodolphe Gilbert,Clay,8,3,16.375,17.0,10.0,2
1991,Rodolphe Gilbert,Grass,3,1,18.333333333333332,20.0,-10.0,0
1991,Rodolphe Gilbert,Hard,13,6,18.923076923076923,21.666666666666668,2.5,3
1991,Malivai Washington,Carpet,14,9,14.642857142857142,13.555555555555555,1.5555555555555554,2
1991,Malivai Washington,Clay,8,5,14.4375,16.2,3.799999999999999,2
1991,Malivai Washington,Grass,9,6,18.08888888888889,16.8,0.8000000000000007,1
1991,Malivai Washington,Hard,24,13,16.541666666666668,15.23076923076923,0.0,4
1991,Mats Wilander,Carpet,2,1,12.0,13.0,-7.0,0
1991,Mats Wilander,Clay,9,3,10.555555555555555,13.0,8.0,1
1991,Mats Wilander,Grass,1,0,,,,0
1991,Mats Wilander,Hard,7,5,18.857142857142858,18.8,-3.1999999999999993,0
1991,Ronald Agenor,Carpet,16,6,11.125,13.666666666666666,-4.500000000000002,1
1991,Ronald Agenor,Clay,21,9,9.18452380952381,12.875,-1.875,3
1991,Ronald Agenor,Hard,6,1,19.166666666666668,14.0,5.0,1
1991,Michael Stich,Carpet,22,14,15.97979797979798,15.777777777777779,1.333333333333334,3
1991,Michael Stich,Clay,26,19,18.063736263736264,17.571428571428573,2.8571428571428594,5
1991,Michael Stich,Grass,11,10,25.545454545454547,26.5,2.3000000000000007,2
1991,Michael Stich,Hard,41,31,17.10894308943089,17.466666666666665,2.4999999999999982,10
1991,Rafael Avalos Brenes,Hard,1,1,,,,0
1991,Francesco Cancellotti,Clay,4,1,8.75,8.0,-3.0,0
1991,Keith Evans,Grass,1,0,,,,0
1991,Veli Paloheimo,Carpet,5,1,14.8,13.0,-9.0,0
1991,Veli Paloheimo,Clay,14,7,8.857142857142858,7.0,-0.833333333333333,1
1991,Veli Paloheimo,Grass,6,3,17.833333333333332,22.0,5.666666666666668,1
1991,Veli Paloheimo,Hard,7,1,13.571428571428571,9.0,-1.0,0
1991,Juan Antonio Rodriguez,Clay,1,0,,,,0
1991,Richard Krajicek,Carpet,5,1,17.4,30.0,16.0,1
1991,Richard Krajicek,Clay,8,4,18.916666666666664,19.333333333333332,6.333333333333332,2
1991,Richard Krajicek,Grass,7,4,22.0,20.25,-2.0,0
1991,Richard Krajicek,Hard,26,17,18.5,19.235294117647058,3.470588235294116,8
1991,Francisco Roig,Clay,8,2,10.0,10.5,0.0,1
1991,Francisco Roig,Hard,12,7,13.0,13.714285714285714,2.1428571428571423,4
1991,Silvio Moine,Clay,1,0,,,,0
1991,Shuzo Matsuoka,Carpet,4,1,14.75,11.0,-7.0,0
1991,Shuzo Matsuoka,Clay,3,1,22.0,20.0,10.0,0
1991,Shuzo Matsuoka,Grass,4,2,16.5,13.5,-4.5,0
1991,Shuzo Matsuoka,Hard,33,19,14.757575757575758,14.894736842105264,1.3684210526315788,3
1991,Johan Anderson,Carpet,2,1,14.0,13.0,-1.0,0
1991,Johan Anderson,Clay,3,1,13.666666666666666,16.0,5.0,0
1991,Johan Anderson,Hard,8,3,10.375,10.0,-3.0,0
1991,Ramesh Krishnan,Carpet,7,3,10.0,11.333333333333334,-2.333333333333332,0
1991,Ramesh Krishnan,Clay,2,0,,,,0
1991,Ramesh Krishnan,Grass,5,3,14.2,17.0,-1.0,0
1991,Ramesh Krishnan,Hard,18,5,11.333333333333334,7.6,-3.8000000000000007,0
1991,Abou Berthe,Clay,2,0,,,,0
1991,Clement Ngoran,Clay,4,3,,,,0
1991,Clement Ngoran,Hard,4,3,24.0,27.0,0.0,0
1991,Norbert Oduor,Clay,1,1,,,,0
1991,Jacques Radoux,Clay,1,1,,,,0
1991,Jacques Radoux,Hard,4,4,,,,0
1991,Eric Jelen,Carpet,11,4,12.181818181818182,11.0,0.5,0
1991,Eric Jelen,Clay,17,7,11.57843137254902,13.833333333333334,1.833333333333334,1
1991,Eric Jelen,Grass,4,1,8.125,16.0,-6.0,0
1991,Eric Jelen,Hard,7,2,10.857142857142858,16.0,0.5,0
1991,Marcos Ondruska,Carpet,1,0,,,,0
1991,Marcos Ondruska,Clay,3,2,,24.0,10.0,0
1991,Marcos Ondruska,Hard,4,1,13.5,8.0,0.0,0
1991,Darek Nowicki,Carpet,2,2,,,,0
1991,Christer Allgardh,Clay,1,0,,,,0
1991,Christer Allgardh,Hard,1,0,,,,0
1991,Worapol Thongkamcho,Hard,2,0,,,,0
1991,Chris Garner,Clay,5,3,17.8,18.666666666666668,-3.6666666666666643,1
1991,Chris Garner,Hard,14,5,14.928571428571429,19.8,1.0,2
1991,Ifthekar Sardar,Hard,4,1,,,,0
1991,Eduardo Masso,Carpet,3,1,14.333333333333334,20.0,-1.0,0
1991,Eduardo Masso,Clay,20,12,9.905714285714286,10.7,0.7999999999999989,3
1991,Eduardo Masso,Grass,3,0,,,,0
1991,Eduardo Masso,Hard,12,4,13.638888888888891,21.666666666666668,2.3333333333333357,1
1991,Tetsuya Sato,Carpet,1,0,,,,0
1991,Martin Strelba,Carpet,1,0,,,,0
1991,Martin Strelba,Clay,1,0,,,,0
1991,Martin Strelba,Hard,1,0,,,,0
1991,John Sobel,Carpet,1,0,,,,0
1991,John Sobel,Clay,1,0,,,,0
1991,Christopher Gatt,Hard,2,1,,,,0
1991,Brad Gilbert,Carpet,16,11,15.0,15.363636363636363,3.545454545454545,3
1991,Brad Gilbert,Clay,5,0,,,,0
1991,Brad Gilbert,Grass,5,3,15.7,18.5,0.5,0
1991,Brad Gilbert,Hard,35,23,16.843537414965986,16.761904761904763,1.904761904761905,2
1991,Massimo Cierro,Clay,7,3,11.857142857142858,12.666666666666666,4.666666666666666,0
1991,Nicklas Kulti,Carpet,15,8,13.888888888888888,14.166666666666666,2.833333333333332,2
1991,Nicklas Kulti,Clay,14,5,14.464285714285714,15.5,0.0,0
1991,Nicklas Kulti,Grass,2,0,,,,0
1991,Nicklas Kulti,Hard,13,7,16.76923076923077,15.571428571428571,4.7142857142857135,2
1991,Jose Daher,Carpet,2,1,14.0,15.0,13.0,0
1991,Jose Daher,Hard,2,1,18.0,17.0,-3.0,0
1991,Pablo Arraya,Carpet,2,1,11.0,10.0,1.0,1
1991,Pablo Arraya,Clay,12,7,14.1875,14.857142857142858,-4.285714285714285,0
1991,Pablo Arraya,Grass,1,0,,,,0
1991,Pablo Arraya,Hard,4,1,9.25,7.0,1.0,0
1991,Glenn Michibata,Carpet,2,1,12.0,13.0,9.0,1
1991,Glenn Michibata,Grass,3,1,17.666666666666668,34.0,4.0,1
1991,Glenn Michibata,Hard,6,3,16.666666666666668,17.333333333333332,-5.0,1
1991,Cedric Pioline,Carpet,7,3,19.428571428571427,20.0,9.333333333333334,2
1991,Cedric Pioline,Clay,20,11,13.565000000000001,14.3,3.1000000000000014,3
1991,Cedric Pioline,Grass,2,1,21.5,20.0,-5.0,0
1991,Cedric Pioline,Hard,12,6,20.833333333333332,19.5,3.333333333333332,3
1991,Massimo Ardinghi,Clay,1,0,,,,0
1991,John Sullivan,Hard,2,1,19.5,13.0,7.0,0
1991,Mikael Pernfors,Clay,6,3,14.0,14.0,5.666666666666666,1
1991,Mikael Pernfors,Hard,5,1,15.4,6.0,-10.0,0
1991,Bruno Oresar,Clay,5,3,12.2,13.0,1.0,0
1991,Jonathan Stark,Grass,2,1,14.5,14.0,4.0,0
1991,Jonathan Stark,Hard,2,0,,,,0
1991,Jean Nabi,Carpet,2,2,,,,0
1991,Jean Nabi,Clay,4,0,,,,0
1991,Selvam Veerasingam,Hard,4,2,,,,0
1991,Roger Smith,Carpet,3,2,20.666666666666668,19.5,7.0,1
1991,Roger Smith,Clay,2,0,,,,0
1991,Roger Smith,Hard,4,4,,,,0
1991,Steve Bryan,Hard,8,5,11.5,11.8,-0.5999999999999996,2
1991,Mario Tabares,Hard,4,3,,,,0
1991,Kyrian Nwokedi,Clay,2,0,,,,0
1991,Jay Berger,Carpet,1,0,,,,0
1991,Jay Berger,Hard,4,2,14.25,15.5,7.0,0
1991,Jose Medrano,Clay,2,1,,,,0
1991,Lionel Eli,Clay,2,0,,,,0
1991,Lionel Eli,Hard,2,0,,,,0
1991,Luis Herrera,Carpet,6,2,12.5,13.5,1.0,1
1991,Luis Herrera,Clay,3,0,,,,0
1991,Luis Herrera,Grass,2,0,,,,0
1991,Luis Herrera,Hard,29,12,17.094239811912225,15.545454545454545,-0.09090909090909172,1
1991,Markus Zoecke,Carpet,4,0,,,,0
1991,Markus Zoecke,Clay,2,1,9.5,14.0,4.0,1
1991,Markus Zoecke,Hard,19,12,13.105263157894736,14.25,0.8333333333333339,2
1991,Ramayah Ramachandran,Hard,2,1,,,,0
1991,Andre Agassi,Carpet,13,8,14.12820512820513,14.333333333333334,1.0,1
1991,Andre Agassi,Clay,14,10,15.0,14.5,1.166666666666666,0
1991,Andre Agassi,Grass,5,4,28.2,29.25,4.0,2
1991,Andre Agassi,Hard,24,17,14.083333333333334,13.411764705882353,2.5882352941176467,5
1991,Patrick Baur,Carpet,6,2,17.833333333333332,16.5,2.5,0
1991,Patrick Baur,Clay,4,0,,,,0
1991,Patrick Baur,Grass,3,0,,,,0
1991,Patrick Baur,Hard,26,15,19.307692307692307,19.933333333333334,4.6,7
1991,Glenn Layendecker,Carpet,1,0,,,,0
1991,Glenn Layendecker,Grass,5,2,15.4,19.0,9.0,2
1991,Glenn Layendecker,Hard,8,4,22.625,23.5,0.25,0
1991,Jaime Yzaga,Carpet,6,3,11.25,12.0,-3.333333333333334,0
1991,Jaime Yzaga,Clay,10,7,13.133333333333335,15.333333333333334,4.0,1
1991,Jaime Yzaga,Grass,2,1,21.5,25.0,0.0,0
1991,Jaime Yzaga,Hard,23,13,12.956521739130435,13.615384615384615,-1.76923076923077,1
1991,Paul Vojtischek,Carpet,1,0,,,,0
1991,Paul Vojtischek,Clay,2,0,,,,0
1991,Kenny Thorne,Hard,1,0,,,,0
1991,Oliver Fernandez,Carpet,1,0,,,,0
1991,Oliver Fernandez,Hard,1,0,,,,0
1991,Rashid Malik,Hard,2,1,,,,0
1991,Paul Haarhuis,Carpet,7,4,15.857142857142858,17.25,7.25,1
1991,Paul Haarhuis,Clay,18,9,14.585714285714285,15.6,0.40000000000000036,0
1991,Paul Haarhuis,Grass,4,1,12.5,13.0,6.0,0
1991,Paul Haarhuis,Hard,25,14,15.72,16.357142857142858,1.5,3
1991,Naratorn Srichaphan,Hard,2,0,,,,0
1991,Jeff Tarango,Carpet,6,2,13.333333333333334,11.0,-9.5,0
1991,Jeff Tarango,Clay,6,3,10.083333333333334,11.666666666666666,0.0,0
1991,Jeff Tarango,Grass,2,0,,,,0
1991,Jeff Tarango,Hard,25,11,13.72,16.363636363636363,1.1818181818181817,0
1991,Esam Abdulaal,Hard,2,2,,,,0
1991,Andrew Sznajder,Carpet,2,0,,,,0
1991,Andrew Sznajder,Clay,5,1,,,,0
1991,Andrew Sznajder,Hard,15,4,12.881481481481481,15.0,1.0,1
1991,Colin Grant,Hard,3,1,,,,0
1991,Pat Crow,Hard,1,0,,,,0
1991,Marcelo Filippini,Carpet,3,0,,,,0
1991,Marcelo Filippini,Clay,23,9,8.146739130434783,8.375,-2.25,0
1991,Marcelo Filippini,Hard,6,0,,,,0
1991,Dimitri Poliakov,Carpet,4,2,13.5,13.5,5.5,1
1991,Dimitri Poliakov,Clay,9,7,15.222222222222221,16.571428571428573,-0.42857142857142705,1
1991,Dimitri Poliakov,Hard,10,3,14.9,14.0,2.333333333333334,0
1991,David Pate,Carpet,7,4,14.0,14.0,0.5,1
1991,David Pate,Clay,3,0,,,,0
1991,David Pate,Grass,3,1,,,,0
1991,David Pate,Hard,16,6,15.8125,16.0,-0.5,2
1991,Slobodan Zivojinovic,Carpet,5,1,,,,0
1991,Slobodan Zivojinovic,Grass,1,0,,,,0
1991,Slobodan Zivojinovic,Hard,6,3,18.833333333333332,21.0,0.33333333333333215,1
1991,Gianluca Pozzi,Carpet,5,3,17.4,23.333333333333332,6.0,2
1991,Gianluca Pozzi,Grass,5,2,26.6,26.5,3.0,0
1991,Gianluca Pozzi,Hard,19,11,21.789473684210527,20.727272727272727,6.454545454545453,4
1991,Reinhard Wawra,Clay,1,0,,,,0
1991,Laszlo Markovits,Carpet,2,0,,,,0
1991,Laszlo Markovits,Clay,1,1,,,,0
1991,Hani Al Ali,Hard,1,0,,,,0
1991,Patrick Rafter,Hard,1,0,,,,0
1991,Alexis Hombrecher,Carpet,1,0,,,,0
1991,Alexis Hombrecher,Hard,1,0,,,,0
1991,Federico Mordegan,Clay,1,0,,,,0
1991,Tomas Anzari,Clay,1,0,,,,0
1991,Tomas Anzari,Hard,3,0,,,,0
1991,David Adams,Hard,1,0,,,,0
1991,Rudiger Haas,Carpet,2,1,7.0,7.0,1.0,0
1991,Rudiger Haas,Clay,1,0,,,,0
1991,Jimmy Arias,Clay,15,9,9.983333333333333,8.75,-0.875,1
1991,Jimmy Arias,Hard,27,14,12.925925925925926,14.428571428571429,-3.071428571428571,2
1991,Grant Doyle,Hard,1,0,,,,0
1991,Scott Melville,Hard,2,1,14.5,20.0,3.0,0
1991,Luc Ondobo,Clay,2,0,,,,0
1991,Amos Mansdorf,Carpet,6,0,,,,0
1991,Amos Mansdorf,Clay,7,0,,,,0
1991,Amos Mansdorf,Grass,7,4,21.0,21.25,1.75,2
1991,Amos Mansdorf,Hard,30,17,14.533333333333333,14.411764705882353,-1.0588235294117645,1
1991,Felipe Rivera,Carpet,2,1,17.0,18.0,5.0,1
1991,Felipe Rivera,Clay,2,0,,,,0
1991,Felipe Rivera,Hard,3,2,20.0,21.5,9.5,2
1991,Markus Zillner,Clay,4,3,11.25,12.0,0.6666666666666661,0
1991,David Witt,Hard,6,2,19.833333333333332,15.5,3.5,0
1991,Roland So,Carpet,4,2,,,,0
1991,Roland So,Hard,2,1,,,,0
1991,Richard Vogel,Clay,3,2,12.666666666666666,10.0,-1.5,0
1991,Richard Vogel,Grass,1,0,,,,0
1991,Chung Hsing Liu,Hard,4,3,,,,0
1991,Jan Apell,Hard,4,1,14.5,4.0,1.0,0
1991,Younes El Aynaoui,Carpet,2,0,,,,0
1991,Byron Black,Grass,2,1,,,,0
1991,Byron Black,Hard,3,1,12.666666666666666,14.0,-5.0,0
1991,Christian Bergstrom,Carpet,15,8,13.266666666666667,16.0,-2.833333333333332,3
1991,Christian Bergstrom,Clay,13,7,10.569230769230769,13.285714285714286,0.7142857142857153,1
1991,Christian Bergstrom,Grass,5,3,17.4,15.333333333333334,0.0,0
