,Year,Quarter,Month,DayofMonth,DayOfWeek,FlightDate,Reporting_Airline,DOT_ID_Reporting_Airline,IATA_CODE_Reporting_Airline,Tail_Number,Flight_Number_Reporting_Airline,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,Origin,OriginCityName,OriginState,OriginStateFips,OriginStateName,OriginWac,DestAirportID,DestAirportSeqID,DestCityMarketID,Dest,DestCityName,DestState,DestStateFips,DestStateName,DestWac,CRSDepTime,DepTime,DepDelay,DepDelayMinutes,DepDel15,DepartureDelayGroups,DepTimeBlk,TaxiOut,WheelsOff,WheelsOn,TaxiIn,CRSArrTime,ArrTime,ArrDelay,ArrDelayMinutes,ArrDel15,ArrivalDelayGroups,ArrTimeBlk,Cancelled,CancellationCode,Diverted,CRSElapsedTime,ActualElapsedTime,AirTime,Flights,Distance,DistanceGroup,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,FirstDepTime,TotalAddGTime,LongestAddGTime,DivAirportLandings,DivReachedDest,DivActualElapsedTime,DivArrDelay,DivDistance,Div1Airport,Div1AirportID,Div1AirportSeqID,Div1WheelsOn,Div1TotalGTime,Div1LongestGTime,Div1WheelsOff,Div1TailNum
8872,2025,4,11,7,5,2025-11-07,B6,20409,B6,N945JT,623,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289209,32575,LAX,"Los Angeles, CA",CA,06,California,91,0959,0953,-6.00,0.00,0.00,-1,0900-0959,24.00,1017,1309,20.00,1319,1329,10.00,10.00,0.00,0,1300-1359,0.00,,0.00,380.00,396.00,352.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
8873,2025,4,11,7,5,2025-11-07,B6,20409,B6,N967JT,723,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289209,32575,LAX,"Los Angeles, CA",CA,06,California,91,1400,1353,-7.00,0.00,0.00,-1,1400-1459,20.00,1413,1656,12.00,1715,1708,-7.00,0.00,0.00,-1,1700-1759,0.00,,0.00,375.00,375.00,343.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
8874,2025,4,11,7,5,2025-11-07,B6,20409,B6,N978JB,1723,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289209,32575,LAX,"Los Angeles, CA",CA,06,California,91,2110,2122,12.00,12.00,0.00,0,2100-2159,14.00,2136,0010,10.00,0033,0020,-13.00,0.00,0.00,-1,0001-0559,0.00,,0.00,383.00,358.00,334.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
8875,2025,4,11,7,5,2025-11-07,B6,20409,B6,N984JB,2223,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289209,32575,LAX,"Los Angeles, CA",CA,06,California,91,0829,0820,-9.00,0.00,0.00,-1,0800-0859,23.00,0843,1129,8.00,1153,1137,-16.00,0.00,0.00,-2,1100-1159,0.00,,0.00,384.00,377.00,346.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
8876,2025,4,11,7,5,2025-11-07,B6,20409,B6,N989JT,2715,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289209,32575,LAX,"Los Angeles, CA",CA,06,California,91,1700,2005,185.00,185.00,1.00,12,1700-1759,25.00,2030,2307,51.00,2013,2358,225.00,225.00,1.00,12,2000-2059,0.00,,0.00,373.00,413.00,337.00,1.00,2475.00,10,12.00,0.00,40.00,0.00,173.00,,,,0,,,,,,,,,,,,
8877,2025,4,11,8,6,2025-11-08,B6,20409,B6,N2193J,223,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289209,32575,LAX,"Los Angeles, CA",CA,06,California,91,1200,1148,-12.00,0.00,0.00,-1,1200-1259,107.00,1335,1623,8.00,1518,1631,73.00,73.00,1.00,4,1500-1559,0.00,,0.00,378.00,463.00,348.00,1.00,2475.00,10,0.00,0.00,73.00,0.00,0.00,,,,0,,,,,,,,,,,,
8878,2025,4,11,8,6,2025-11-08,B6,20409,B6,N2169J,323,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289209,32575,LAX,"Los Angeles, CA",CA,06,California,91,1100,1048,-12.00,0.00,0.00,-1,1100-1159,100.00,1228,1518,11.00,1417,1529,72.00,72.00,1.00,4,1400-1459,0.00,,0.00,377.00,461.00,350.00,1.00,2475.00,10,0.00,0.00,72.00,0.00,0.00,,,,0,,,,,,,,,,,,
8879,2025,4,11,8,6,2025-11-08,B6,20409,B6,N945JT,423,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289209,32575,LAX,"Los Angeles, CA",CA,06,California,91,2050,2131,41.00,41.00,1.00,2,2000-2059,81.00,2252,0118,6.00,0007,0124,77.00,77.00,1.00,5,0001-0559,0.00,,0.00,377.00,413.00,326.00,1.00,2475.00,10,41.00,0.00,36.00,0.00,0.00,2046,17.00,17.00,0,,,,,,,,,,,,
8880,2025,4,11,8,6,2025-11-08,B6,20409,B6,N4074J,523,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289209,32575,LAX,"Los Angeles, CA",CA,06,California,91,0720,0706,-14.00,0.00,0.00,-1,0700-0759,22.00,0728,1006,12.00,1035,1018,-17.00,0.00,0.00,-2,1000-1059,0.00,,0.00,375.00,372.00,338.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
8881,2025,4,11,8,6,2025-11-08,B6,20409,B6,N962JT,623,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289209,32575,LAX,"Los Angeles, CA",CA,06,California,91,0959,,,,,,0900-0959,,,,,1319,,,,,,1300-1359,1.00,C,0.00,380.00,,,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
8882,2025,4,11,8,6,2025-11-08,B6,20409,B6,N962JT,723,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289209,32575,LAX,"Los Angeles, CA",CA,06,California,91,1400,1354,-6.00,0.00,0.00,-1,1400-1459,20.00,1414,1647,9.00,1715,1656,-19.00,0.00,0.00,-2,1700-1759,0.00,,0.00,375.00,362.00,333.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
8883,2025,4,11,8,6,2025-11-08,B6,20409,B6,N2105J,1723,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289209,32575,LAX,"Los Angeles, CA",CA,06,California,91,1940,2005,25.00,25.00,1.00,1,1900-1959,97.00,2142,0008,13.00,2255,0021,86.00,86.00,1.00,5,2200-2259,0.00,,0.00,375.00,436.00,326.00,1.00,2475.00,10,0.00,0.00,61.00,0.00,25.00,,,,0,,,,,,,,,,,,
8884,2025,4,11,8,6,2025-11-08,B6,20409,B6,N991JT,2223,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289209,32575,LAX,"Los Angeles, CA",CA,06,California,91,0825,0825,0.00,0.00,0.00,0,0800-0859,40.00,0905,1147,11.00,1149,1158,9.00,9.00,0.00,0,1100-1159,0.00,,0.00,384.00,393.00,342.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
8885,2025,4,11,8,6,2025-11-08,B6,20409,B6,N992JB,2715,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289209,32575,LAX,"Los Angeles, CA",CA,06,California,91,1700,1654,-6.00,0.00,0.00,-1,1700-1759,44.00,1738,2020,10.00,2013,2030,17.00,17.00,1.00,1,2000-2059,0.00,,0.00,373.00,396.00,342.00,1.00,2475.00,10,0.00,0.00,17.00,0.00,0.00,,,,0,,,,,,,,,,,,
8886,2025,4,11,9,7,2025-11-09,B6,20409,B6,N2142J,223,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289209,32575,LAX,"Los Angeles, CA",CA,06,California,91,1200,1153,-7.00,0.00,0.00,-1,1200-1259,37.00,1230,1444,33.00,1518,1517,-1.00,0.00,0.00,-1,1500-1559,0.00,,0.00,378.00,384.00,314.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
8887,2025,4,11,9,7,2025-11-09,B6,20409,B6,N2142J,323,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289209,32575,LAX,"Los Angeles, CA",CA,06,California,91,1100,,,,,,1100-1159,,,,,1417,,,,,,1400-1459,1.00,C,0.00,377.00,,,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
8888,2025,4,11,9,7,2025-11-09,B6,20409,B6,N929JB,423,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289209,32575,LAX,"Los Angeles, CA",CA,06,California,91,1940,2057,77.00,77.00,1.00,5,1900-1959,71.00,2208,0016,11.00,2255,0027,92.00,92.00,1.00,6,2200-2259,0.00,,0.00,375.00,390.00,308.00,1.00,2475.00,10,18.00,0.00,15.00,0.00,59.00,,,,0,,,,,,,,,,,,
8889,2025,4,11,9,7,2025-11-09,B6,20409,B6,N4080J,523,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289209,32575,LAX,"Los Angeles, CA",CA,06,California,91,0720,0711,-9.00,0.00,0.00,-1,0700-0759,33.00,0744,1000,16.00,1036,1016,-20.00,0.00,0.00,-2,1000-1059,0.00,,0.00,376.00,365.00,316.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
8890,2025,4,11,9,7,2025-11-09,B6,20409,B6,N937JB,623,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289209,32575,LAX,"Los Angeles, CA",CA,06,California,91,0959,1021,22.00,22.00,1.00,1,0900-0959,33.00,1054,1315,7.00,1319,1322,3.00,3.00,0.00,0,1300-1359,0.00,,0.00,380.00,361.00,321.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
8891,2025,4,11,9,7,2025-11-09,B6,20409,B6,N991JT,723,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289209,32575,LAX,"Los Angeles, CA",CA,06,California,91,1400,1353,-7.00,0.00,0.00,-1,1400-1459,41.00,1434,1704,25.00,1715,1729,14.00,14.00,0.00,0,1700-1759,0.00,,0.00,375.00,396.00,330.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
8892,2025,4,11,9,7,2025-11-09,B6,20409,B6,N2169J,1723,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289209,32575,LAX,"Los Angeles, CA",CA,06,California,91,2045,2212,87.00,87.00,1.00,5,2000-2059,56.00,2308,0113,17.00,2359,0130,91.00,91.00,1.00,6,2300-2359,0.00,,0.00,374.00,378.00,305.00,1.00,2475.00,10,21.00,0.00,4.00,0.00,66.00,,,,0,,,,,,,,,,,,
8893,2025,4,11,9,7,2025-11-09,B6,20409,B6,N980JT,2223,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289209,32575,LAX,"Los Angeles, CA",CA,06,California,91,0829,0829,0.00,0.00,0.00,0,0800-0859,26.00,0855,1118,8.00,1153,1126,-27.00,0.00,0.00,-2,1100-1159,0.00,,0.00,384.00,357.00,323.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
8894,2025,4,11,9,7,2025-11-09,B6,20409,B6,N988JT,2715,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289209,32575,LAX,"Los Angeles, CA",CA,06,California,91,1700,1659,-1.00,0.00,0.00,-1,1700-1759,76.00,1815,2025,21.00,2013,2046,33.00,33.00,1.00,2,2000-2059,0.00,,0.00,373.00,407.00,310.00,1.00,2475.00,10,0.00,0.00,33.00,0.00,0.00,,,,0,,,,,,,,,,,,
8895,2025,4,11,10,1,2025-11-10,B6,20409,B6,N4080J,123,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289209,32575,LAX,"Los Angeles, CA",CA,06,California,91,0612,0608,-4.00,0.00,0.00,-1,0600-0659,19.00,0627,0824,15.00,0930,0839,-51.00,0.00,0.00,-2,0900-0959,0.00,,0.00,378.00,331.00,297.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
8896,2025,4,11,10,1,2025-11-10,B6,20409,B6,N2188J,223,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289209,32575,LAX,"Los Angeles, CA",CA,06,California,91,1200,1209,9.00,9.00,0.00,0,1200-1259,17.00,1226,1446,19.00,1518,1505,-13.00,0.00,0.00,-1,1500-1559,0.00,,0.00,378.00,356.00,320.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
8897,2025,4,11,10,1,2025-11-10,B6,20409,B6,N2151J,323,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289209,32575,LAX,"Los Angeles, CA",CA,06,California,91,1100,1114,14.00,14.00,0.00,0,1100-1159,36.00,1150,1408,7.00,1417,1415,-2.00,0.00,0.00,-1,1400-1459,0.00,,0.00,377.00,361.00,318.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
8898,2025,4,11,10,1,2025-11-10,B6,20409,B6,N985JT,423,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289209,32575,LAX,"Los Angeles, CA",CA,06,California,91,1940,1946,6.00,6.00,0.00,0,1900-1959,46.00,2032,2249,16.00,2255,2305,10.00,10.00,0.00,0,2200-2259,0.00,,0.00,375.00,379.00,317.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
8899,2025,4,11,10,1,2025-11-10,B6,20409,B6,N2142J,523,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289209,32575,LAX,"Los Angeles, CA",CA,06,California,91,0720,,,,,,0700-0759,,,,,1035,,,,,,1000-1059,1.00,C,0.00,375.00,,,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
8900,2025,4,11,10,1,2025-11-10,B6,20409,B6,N934JB,623,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289209,32575,LAX,"Los Angeles, CA",CA,06,California,91,0959,1047,48.00,48.00,1.00,3,0900-0959,16.00,1103,1310,10.00,1319,1320,1.00,1.00,0.00,0,1300-1359,0.00,,0.00,380.00,333.00,307.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
8901,2025,4,11,10,1,2025-11-10,B6,20409,B6,N978JB,723,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289209,32575,LAX,"Los Angeles, CA",CA,06,California,91,1400,1508,68.00,68.00,1.00,4,1400-1459,38.00,1546,1759,8.00,1715,1807,52.00,52.00,1.00,3,1700-1759,0.00,,0.00,375.00,359.00,313.00,1.00,2475.00,10,52.00,0.00,0.00,0.00,0.00,,,,0,,,,,,,,,,,,
8902,2025,4,11,10,1,2025-11-10,B6,20409,B6,N942JB,1723,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289209,32575,LAX,"Los Angeles, CA",CA,06,California,91,2110,2100,-10.00,0.00,0.00,-1,2100-2159,48.00,2148,0005,10.00,0033,0015,-18.00,0.00,0.00,-2,0001-0559,0.00,,0.00,383.00,375.00,317.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
8903,2025,4,11,10,1,2025-11-10,B6,20409,B6,N983JT,2223,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289209,32575,LAX,"Los Angeles, CA",CA,06,California,91,0825,0949,84.00,84.00,1.00,5,0800-0859,20.00,1009,1216,17.00,1149,1233,44.00,44.00,1.00,2,1100-1159,0.00,,0.00,384.00,344.00,307.00,1.00,2475.00,10,9.00,0.00,0.00,0.00,35.00,,,,0,,,,,,,,,,,,
8904,2025,4,11,10,1,2025-11-10,B6,20409,B6,N923JB,2715,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289209,32575,LAX,"Los Angeles, CA",CA,06,California,91,1700,1711,11.00,11.00,0.00,0,1700-1759,33.00,1744,2001,12.00,2013,2013,0.00,0.00,0.00,0,2000-2059,0.00,,0.00,373.00,362.00,317.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
8905,2025,4,11,11,2,2025-11-11,B6,20409,B6,N4064J,123,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289209,32575,LAX,"Los Angeles, CA",CA,06,California,91,0612,0602,-10.00,0.00,0.00,-1,0600-0659,23.00,0625,0853,10.00,0930,0903,-27.00,0.00,0.00,-2,0900-0959,0.00,,0.00,378.00,361.00,328.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
8906,2025,4,11,11,2,2025-11-11,B6,20409,B6,N2105J,223,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289209,32575,LAX,"Los Angeles, CA",CA,06,California,91,1200,1149,-11.00,0.00,0.00,-1,1200-1259,34.00,1223,1454,10.00,1518,1504,-14.00,0.00,0.00,-1,1500-1559,0.00,,0.00,378.00,375.00,331.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
8907,2025,4,11,11,2,2025-11-11,B6,20409,B6,N2188J,323,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289209,32575,LAX,"Los Angeles, CA",CA,06,California,91,1100,1104,4.00,4.00,0.00,0,1100-1159,26.00,1130,1359,7.00,1417,1406,-11.00,0.00,0.00,-1,1400-1459,0.00,,0.00,377.00,362.00,329.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
8908,2025,4,11,11,2,2025-11-11,B6,20409,B6,N934JB,423,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289209,32575,LAX,"Los Angeles, CA",CA,06,California,91,1940,1940,0.00,0.00,0.00,0,1900-1959,34.00,2014,2246,10.00,2255,2256,1.00,1.00,0.00,0,2200-2259,0.00,,0.00,375.00,376.00,332.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
8909,2025,4,11,11,2,2025-11-11,B6,20409,B6,N2151J,523,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289209,32575,LAX,"Los Angeles, CA",CA,06,California,91,0720,,,,,,0700-0759,,,,,1035,,,,,,1000-1059,1.00,C,0.00,375.00,,,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
8910,2025,4,11,11,2,2025-11-11,B6,20409,B6,N976JT,623,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289209,32575,LAX,"Los Angeles, CA",CA,06,California,91,1000,0954,-6.00,0.00,0.00,-1,1000-1059,19.00,1013,1246,5.00,1320,1251,-29.00,0.00,0.00,-2,1300-1359,0.00,,0.00,380.00,357.00,333.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
8911,2025,4,11,11,2,2025-11-11,B6,20409,B6,N946JL,723,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289209,32575,LAX,"Los Angeles, CA",CA,06,California,91,1400,1359,-1.00,0.00,0.00,-1,1400-1459,13.00,1412,1646,6.00,1715,1652,-23.00,0.00,0.00,-2,1700-1759,0.00,,0.00,375.00,353.00,334.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
8912,2025,4,11,11,2,2025-11-11,B6,20409,B6,N929JB,1723,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289209,32575,LAX,"Los Angeles, CA",CA,06,California,91,2110,2218,68.00,68.00,1.00,4,2100-2159,21.00,2239,0110,8.00,0033,0118,45.00,45.00,1.00,3,0001-0559,0.00,,0.00,383.00,360.00,331.00,1.00,2475.00,10,0.00,0.00,45.00,0.00,0.00,,,,0,,,,,,,,,,,,
8913,2025,4,11,11,2,2025-11-11,B6,20409,B6,N2157J,2223,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289209,32575,LAX,"Los Angeles, CA",CA,06,California,91,0825,0826,1.00,1.00,0.00,0,0800-0859,20.00,0846,1112,8.00,1149,1120,-29.00,0.00,0.00,-2,1100-1159,0.00,,0.00,384.00,354.00,326.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
8914,2025,4,11,11,2,2025-11-11,B6,20409,B6,N989JT,2715,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289209,32575,LAX,"Los Angeles, CA",CA,06,California,91,1700,1648,-12.00,0.00,0.00,-1,1700-1759,28.00,1716,1952,12.00,2013,2004,-9.00,0.00,0.00,-1,2000-2059,0.00,,0.00,373.00,376.00,336.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
8915,2025,4,11,12,3,2025-11-12,B6,20409,B6,N4022J,123,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289209,32575,LAX,"Los Angeles, CA",CA,06,California,91,0612,0605,-7.00,0.00,0.00,-1,0600-0659,16.00,0621,0856,13.00,0930,0909,-21.00,0.00,0.00,-2,0900-0959,0.00,,0.00,378.00,364.00,335.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
8916,2025,4,11,12,3,2025-11-12,B6,20409,B6,N2142J,223,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289209,32575,LAX,"Los Angeles, CA",CA,06,California,91,1200,1151,-9.00,0.00,0.00,-1,1200-1259,16.00,1207,1445,9.00,1518,1454,-24.00,0.00,0.00,-2,1500-1559,0.00,,0.00,378.00,363.00,338.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
8917,2025,4,11,12,3,2025-11-12,B6,20409,B6,N2180J,323,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289209,32575,LAX,"Los Angeles, CA",CA,06,California,91,1100,1048,-12.00,0.00,0.00,-1,1100-1159,15.00,1103,1342,9.00,1417,1351,-26.00,0.00,0.00,-2,1400-1459,0.00,,0.00,377.00,363.00,339.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
8918,2025,4,11,12,3,2025-11-12,B6,20409,B6,N976JT,423,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289209,32575,LAX,"Los Angeles, CA",CA,06,California,91,1940,1934,-6.00,0.00,0.00,-1,1900-1959,33.00,2007,2243,8.00,2255,2251,-4.00,0.00,0.00,-1,2200-2259,0.00,,0.00,375.00,377.00,336.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
8919,2025,4,11,12,3,2025-11-12,B6,20409,B6,N2188J,523,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289209,32575,LAX,"Los Angeles, CA",CA,06,California,91,0720,,,,,,0700-0759,,,,,1035,,,,,,1000-1059,1.00,C,0.00,375.00,,,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
8920,2025,4,11,12,3,2025-11-12,B6,20409,B6,N942JB,623,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289209,32575,LAX,"Los Angeles, CA",CA,06,California,91,1000,0957,-3.00,0.00,0.00,-1,1000-1059,20.00,1017,1248,10.00,1320,1258,-22.00,0.00,0.00,-2,1300-1359,0.00,,0.00,380.00,361.00,331.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
8921,2025,4,11,12,3,2025-11-12,B6,20409,B6,N937JB,723,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289209,32575,LAX,"Los Angeles, CA",CA,06,California,91,1400,1353,-7.00,0.00,0.00,-1,1400-1459,18.00,1411,1655,8.00,1715,1703,-12.00,0.00,0.00,-1,1700-1759,0.00,,0.00,375.00,370.00,344.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
8922,2025,4,11,12,3,2025-11-12,B6,20409,B6,N946JL,1723,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289209,32575,LAX,"Los Angeles, CA",CA,06,California,91,2110,2109,-1.00,0.00,0.00,-1,2100-2159,15.00,2124,0009,5.00,0033,0014,-19.00,0.00,0.00,-2,0001-0559,0.00,,0.00,383.00,365.00,345.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
8923,2025,4,11,12,3,2025-11-12,B6,20409,B6,N986JB,2223,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289209,32575,LAX,"Los Angeles, CA",CA,06,California,91,0825,0815,-10.00,0.00,0.00,-1,0800-0859,18.00,0833,1107,29.00,1149,1136,-13.00,0.00,0.00,-1,1100-1159,0.00,,0.00,384.00,381.00,334.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
8924,2025,4,11,12,3,2025-11-12,B6,20409,B6,N990JL,2715,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289209,32575,LAX,"Los Angeles, CA",CA,06,California,91,1700,1653,-7.00,0.00,0.00,-1,1700-1759,23.00,1716,1957,9.00,2013,2006,-7.00,0.00,0.00,-1,2000-2059,0.00,,0.00,373.00,373.00,341.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
8925,2025,4,11,13,4,2025-11-13,B6,20409,B6,N4058J,123,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289209,32575,LAX,"Los Angeles, CA",CA,06,California,91,0612,0601,-11.00,0.00,0.00,-1,0600-0659,46.00,0647,0933,7.00,0930,0940,10.00,10.00,0.00,0,0900-0959,0.00,,0.00,378.00,399.00,346.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
8926,2025,4,11,13,4,2025-11-13,B6,20409,B6,N2157J,223,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289209,32575,LAX,"Los Angeles, CA",CA,06,California,91,1200,1148,-12.00,0.00,0.00,-1,1200-1259,26.00,1214,1511,13.00,1518,1524,6.00,6.00,0.00,0,1500-1559,0.00,,0.00,378.00,396.00,357.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
8927,2025,4,11,13,4,2025-11-13,B6,20409,B6,N2165J,323,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289209,32575,LAX,"Los Angeles, CA",CA,06,California,91,1100,1053,-7.00,0.00,0.00,-1,1100-1159,24.00,1117,1401,6.00,1417,1407,-10.00,0.00,0.00,-1,1400-1459,0.00,,0.00,377.00,374.00,344.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
8928,2025,4,11,13,4,2025-11-13,B6,20409,B6,N942JB,423,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289209,32575,LAX,"Los Angeles, CA",CA,06,California,91,1940,1931,-9.00,0.00,0.00,-1,1900-1959,34.00,2005,2247,23.00,2255,2310,15.00,15.00,1.00,1,2200-2259,0.00,,0.00,375.00,399.00,342.00,1.00,2475.00,10,0.00,0.00,15.00,0.00,0.00,,,,0,,,,,,,,,,,,
8929,2025,4,11,13,4,2025-11-13,B6,20409,B6,N2156J,523,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289209,32575,LAX,"Los Angeles, CA",CA,06,California,91,0720,,,,,,0700-0759,,,,,1035,,,,,,1000-1059,1.00,C,0.00,375.00,,,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
8930,2025,4,11,13,4,2025-11-13,B6,20409,B6,N947JB,623,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289209,32575,LAX,"Los Angeles, CA",CA,06,California,91,0959,0953,-6.00,0.00,0.00,-1,0900-0959,30.00,1023,1309,8.00,1319,1317,-2.00,0.00,0.00,-1,1300-1359,0.00,,0.00,380.00,384.00,346.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
